gene	p.value	FDR	summary.logFC	logFC.pre.ciliated	logFC.ciliated	logFC.secretory.mid	logFC.secretory.early	logFC.luminal.late	logFC.transcriptionally.active	logFC.luminal.early	logFC.MUC5B.	logFC.KRT5.	logFC.remodeling	logFC.cycling	logFC.hormone.responsive.early	logFC.hormone.responsive.late
G0S2	0.10440160164503	1	0.685225423438964	NA	1.1494874261059	0.229168813893038	1.13955389785347	0.272652904170656	0.833064681302138	0.606276933626876	0.685225423438964	NA	0.813461189570944	1.50214037839731	0.90587312342283	0.834260041855087
MANF	0.10440160164503	1	0.685225423438964	NA	0.639402943278993	0.26870649348487	0.448213886414106	0.577503422731304	0.606301279360851	0.600293690631542	0.685225423438964	NA	0.552990494942847	0.845699783102745	0.854297945259844	0.458866911730019
LDHA	0.104826263323843	1	0.192147822201006	NA	1.7775708614904	0.673017402581425	0.192147822201006	0.400280089982008	1.53456101685952	1.03320155460903	1.38649488597649	NA	1.05009562980296	0.800153783411232	0.771889707178402	0.697293034993867
NDUFB11	0.106051422931392	1	0.362438050978985	NA	0.680020698955718	0.428464872102678	0.528820367294798	0.362731745086312	0.929757270288728	0.510057604861344	0.688944215543841	NA	0.72808522270633	0.362438050978985	0.405195304022571	0.465537925123093
RNF181	0.107171961773369	1	0.342675540885805	NA	0.523102699359367	0.290123091504632	0.377228318529538	0.25852253559309	0.594107065901744	0.270953063747561	0.989331091317017	NA	0.391952313439015	0.342675540885805	0.487950347980902	0.651803646459808
TSPO	0.107184668631839	1	0.200665778174694	NA	0.789620597347652	0.42213624284028	0.268381209084437	0.168211828994543	1.02631096113464	0.378536173245633	0.200665778174694	NA	0.718395961694409	0.533439154691693	0.364608350792834	0.315328768930058
IDO1	0.109752730165137	1	1.71971617334067	NA	1.36014501054744	0.266500993284576	1.17435697516437	0.816504163728815	0.906869759048176	1.03465310611798	1.71971617334067	NA	0.966998261137151	0.908208425561209	0.872661872221628	1.25269319589013
PSMA7	0.109826119730438	1	0.324695702463767	NA	0.391858539163452	0.334673110633452	0.659719104393017	0.377019284530078	0.688051717205963	0.271452298429027	0.426568588085972	NA	0.430495592785962	0.324695702463767	0.507297246035581	0.624252105114071
C19orf53	0.112987491451798	1	0.251705173156039	NA	0.366313290147334	0.349958127115085	0.412922476961304	0.318696164749663	0.87239575344852	0.251705173156039	0.720256309192903	NA	0.818660929914538	0.447292766469543	0.638370760108521	0.439034841420792
ARPC3	0.113685639347404	1	1.58349540063287	NA	0.804067131580267	0.602609834375534	0.813958981269656	0.475220228173314	1.28678584792874	0.658056633864172	1.58349540063287	NA	0.78821861258429	1.07909547878373	0.798102774252505	1.08164736243094
RABAC1	0.113962629271931	1	0.565843129071364	NA	0.43580017624805	0.218583189836226	0.185685226890979	0.300329394849416	0.596729449602373	0.391007692056171	0.565843129071364	NA	0.593244317367098	0.602640249175587	0.233824479578156	0.382429539766924
FIS1	0.11865640527433	1	0.898296883637225	NA	0.265133218006551	0.390122660822951	0.411448655588781	0.250196413953709	0.764145878838643	0.431362856979176	0.898296883637225	NA	0.559564887057182	0.772054010077038	0.398064098363716	0.463230303879713
ATP5F1B	0.120017847579424	1	0.195379062946489	NA	0.380377590070981	0.332354306707863	0.43204829401236	0.195379062946489	0.724555116520271	0.402820649028256	0.844703055298581	NA	0.428311592673955	0.460854237047663	0.563607497415031	0.593514657159892
INSIG2	0.122295236114303	1	0.293832268973823	NA	0.0812528077575242	0.0259101327671409	0.170799373464223	0.118008136707925	0.0607806328658974	0.0922040437996417	0.517956562465449	NA	0.0624554414358846	0.351254469720851	0.164397879825858	0.293832268973823
AIMP1	0.122811249327053	1	1.26129488910717	NA	0.593618427856772	0.117366348481049	1.22961857644297	1.05877999925002	0.580547828578766	0.925123259465927	1.26129488910717	NA	0.465001204088401	1.91727268999767	1.18201745899027	1.54557117469373
ARG2	0.126054918040983	1	0.908537581294931	NA	0.491034666596263	0.211559577183497	0.248147200560341	0.516258734092217	0.665473268366834	0.420930034347886	0.908537581294931	NA	0.67765808869945	1.06368494188862	0.668474942118701	0.630278260645912
SEC61G	0.129957091803553	1	0.658259519753883	NA	1.22565246360002	0.712797366653102	1.00071504608954	1.01870065793141	1.46480843786393	1.02351606511682	0.658259519753883	NA	1.11951010244246	1.0951300565793	1.31807452958017	0.963258912585616
DCTPP1	0.132954953521418	1	0.254882185384071	NA	0.956217603087358	0.559429812287637	0.369026625225077	0.335872818231695	0.954341821627596	0.597966786675358	0.517956562465449	NA	0.671208358535509	0.575803928412971	0.571561618280022	0.254882185384071
SDF2L1	0.137158550050347	1	0.460575155641274	NA	0.595438241992111	0.293533131272966	0.516270855613736	0.450732919024818	0.621989497247538	0.660896865047021	0.908537581294931	NA	0.566384050844512	0.402045126176433	0.602646658835944	0.460575155641274
ELOC	0.140203932335433	1	0.165150200518052	NA	0.150032311010164	0.0638563067517386	0.313057899072025	0.227550801591445	0.447254372029446	0.165150200518052	1.48899615358774	NA	0.409579551313378	0.718682447692915	0.351594945722913	0.667340892036677
HOXB7	0.141118520627495	1	0.118189914924505	NA	0.105698424709283	0.0771048637069497	0.270072887383595	0.118189914924505	0.182164929659095	0.12666405533052	0.683831999713164	NA	0.181925034785469	0.389900145282348	0.196187757493245	0.451021762796164
RRAS	0.142944120943485	1	0.155138987704609	NA	0.257705397623291	0.115343430661311	0.367367178202636	0.155138987704609	0.197801606488946	0.153348099566594	0.915934972301515	NA	0.158348493798723	0.643076923433602	0.354894459172394	0.754340508605543
LYPLAL1	0.143426104041277	1	0.226876933314413	NA	0.728153915622264	0.319366841902959	0.226876933314413	0.171175538261088	0.53773148296676	0.447905539559059	0.915934972301515	NA	0.355474620617368	0.426858133934285	0.557905360085855	0.501489860120931
GTF3C6	0.144183451183112	1	0.819867938639362	NA	0.552592878603159	0.284447915258343	0.454752998439938	0.658322197836026	0.781203817550254	0.516757467226837	0.819867938639362	NA	0.457282743291861	1.10321975984213	0.602911073775283	0.749651405952894
HM13	0.151644326649858	1	0.202998027730436	NA	0.99706820554666	0.364562836089806	0.202998027730436	0.558507377330084	0.662645173995966	0.933716881040248	0.695643370210086	NA	0.607119649071428	0.456014944837253	0.642746716191563	0.219556531249562
MYL6	0.152480306213294	1	0.761963679045255	NA	0.957411408234561	0.659520085324627	0.506196278904388	0.398822674830024	1.4616829840421	0.47242917548569	0.761963679045255	NA	1.13528165649589	0.352619186838682	0.584329000579967	0.390793661189892
PSMA3	0.158240692289206	1	0.354020965894748	NA	0.185874008255803	0.0879871983139552	0.489687353144134	0.228507511063574	0.332871249747516	0.314814609189039	0.915934972301515	NA	0.271709280993521	0.354020965894748	0.406698193674316	0.449807427374146
NDUFA1	0.159760083725333	1	0.732421446389509	NA	0.385963718009039	0.355748709342862	0.482992993082562	0.512994096340958	0.875498049222057	0.833167399073756	0.732421446389509	NA	0.726439030135242	0.613245015513423	0.716015441541359	0.57138385897508
TRMT112	0.159928274548269	1	0.337406529731057	NA	0.475282216664914	0.374564125044358	0.414210407767334	0.23902767648866	1.0197842785427	0.586506246197823	1.13672764701374	NA	0.672470031180774	0.337406529731057	0.329520483417012	0.356896706547397
SUMO1	0.164349390418586	1	0.818102159036258	NA	0.152920793463612	0.227682682972717	0.297229439416646	0.14453659637166	0.491130069298929	0.24056990199503	0.818102159036258	NA	0.543298399992138	0.318739223077172	0.320130789877696	0.679679127559388
CYC1	0.164349390418586	1	0.818102159036258	NA	0.268312332811226	0.204734208999949	0.397810633799213	0.165357480673852	0.407548535147285	0.340168055269475	0.818102159036258	NA	0.303673902039624	0.424171961899375	0.270896429075353	0.769509058385035
CAPZA2	0.167201580580768	1	1.19315689561032	NA	1.43448783256092	0.439176486992548	0.602619080017673	0.804902597660177	1.04785208070676	0.782895148195449	1.19315689561032	NA	0.983071536502231	1.4361545274471	1.02690404666372	0.808189593483099
FBLN1	0.175693898754075	1	0.0853331389796588	NA	1.9109018613931	0.207993147807545	0.277916999765948	0.880609336257435	1.34563596954569	1.51370598499182	1.23687892389517	NA	0.961969096597764	0.852387318165906	1.11599856428441	0.0853331389796588
ILF2	0.180104780118741	1	0.244740653279148	NA	0.337662355899092	0.122145007086203	0.543185628782188	0.28420404288957	0.433537973414234	0.311814698601039	1.1137778374227	NA	0.311348706014707	0.244740653279148	0.382631780143248	0.621674675723086
GLO1	0.188891907627935	1	0.0988450636971755	NA	0.0898674857345574	0.0678473552864423	0.185176376407774	0.161963507366019	0.308580028674787	0.118723737328702	0.517956562465449	NA	0.198710179487256	0.0988450636971755	0.222889377252921	0.261066279743864
S100A13	0.189042197307861	1	0.442232956207497	NA	1.23159236086958	0.526844399610644	0.350534211120737	0.366740733998893	1.41588013012171	0.550310872788721	0.442232956207497	NA	0.982115523041782	1.16880858574533	0.698221443957359	0.823611822186103
PSMA1	0.189089771992774	1	0.333525895281278	NA	0.107460979428029	0.0916375036387959	0.271883635149447	0.124302880320607	0.245269638977869	0.0909727422603294	0.852755504955847	NA	0.230009879630849	0.333525895281278	0.166452857227934	0.48925698909527
DYNLRB1	0.189808346248577	1	0.235737375090515	NA	0.251089945857805	0.396707696210737	0.512644204287282	0.365894152172581	0.873263714114979	0.235737375090515	1.01362656054126	NA	0.708124529804076	0.750483130923727	0.593518768078118	0.584610247453856
MDH2	0.193406493646221	1	0.646860190177401	NA	0.239752742786652	0.276889877729469	0.549044292368387	0.303598736886799	0.572259921226336	0.353111397870064	0.646860190177401	NA	0.394970573714558	0.398671236625471	0.350939891075678	0.532950967092128
NDUFA13	0.194536973129114	1	0.906634693592509	NA	0.184068446285153	0.157431655888478	0.635212582145977	0.251188259287041	0.301477721724072	0.170428975958645	0.906634693592509	NA	0.375344660959218	0.955542112509422	0.42978258714334	0.9167766407624
GPX1	0.199447159745054	1	0.286833607469899	NA	1.37129755439884	0.820391730290149	0.286833607469899	0.443376192545011	2.08490209572851	1.20885321723552	1.46329164987882	NA	1.34066934007833	1.18597354745587	1.11876411585375	0.848249085141115
VDAC1	0.200545979192859	1	0.542569501448265	NA	0.499158544742234	0.263735266850122	0.486787918733088	0.240001208791331	0.63358851700275	0.349021192964591	0.542569501448265	NA	0.450488012971819	0.352813179356935	0.390459933619113	0.473692083716286
CITED2	0.201010599280793	1	0.259484504362378	NA	1.62111481838413	0.571213217891678	0.264053704993251	0.831963434651393	1.46488920876471	1.30375778427619	0.852755504955847	NA	1.34993653936069	0.547385034545001	0.852955146971326	0.259484504362378
GHITM	0.203981037247218	1	0.434621037743238	NA	0.353130265802333	0.174234950484612	0.567375413950314	0.325886596620632	0.461557192265751	0.17946990673732	0.434621037743238	NA	0.37918861451384	0.597110862062738	0.52076706439901	0.68277289877052
DGUOK	0.205067089609114	1	0.3909981443693	NA	0.0896261054682489	0.114521001731267	0.259555379317547	0.153119094871339	0.318262808171329	0.152652917031168	1.23676463585327	NA	0.326952019595683	0.3909981443693	0.241018055329023	0.518733386018283
GAST	0.211324865415907	1	1.69913503797697	NA	0.433261666217475	0.154284981587857	0.858034454007678	0.63464551206291	0.394768597737281	0.339857721750788	1.69913503797697	NA	0.351892927765857	1.49530926437514	0.979053941966886	1.40488063060685
GSTO1	0.21132486544172	1	0.920429889987191	NA	0.844480388210954	0.548700563035288	0.501748349559388	0.154133733265347	0.927032949280418	0.335340155495443	0.920429889987191	NA	0.668474895413343	0.436256698833169	0.509902411266166	0.670758889193514
DNAJB9	0.211324865477713	1	0.653257995565498	NA	0.468556840646929	0.1249044237171	0.326532848997923	0.447170893556137	0.471584951773655	0.399158359478058	0.653257995565498	NA	0.419992876381793	0.809792414498226	0.482004630338941	0.354585712477095
MMP24OS	0.211324865477713	1	0.653257995565498	NA	0.222885908303832	0.197394603019435	0.358344026699411	0.284009219924712	0.471622535246998	0.29714596538808	0.653257995565498	NA	0.440668497613098	0.675863640544287	0.339352091181004	0.589742527249342
ANKRD55	0.211324865571337	1	0.4316004819787	NA	0.205166703597823	0.0676508993849595	0.2461486593336	0.246769081302382	0.135557570747872	0.14900301242725	0.4316004819787	NA	0.179274475021547	0.296246762525309	0.23083905872335	0.322276323958653
BABAM2	0.211324865572618	1	0.429945837709531	NA	0.219785095570611	0.0457367921729585	0.309989821389081	0.191349999258456	0.124520121575242	0.144319236145901	0.429945837709531	NA	0.167082233941418	0.343970615418096	0.303492601231348	0.406456976604366
CCDC167	0.211324865572618	1	0.429945837709531	NA	0.38115123821691	0.187156512256739	0.416795895670028	0.387270807180236	0.361718089245276	0.459216784871303	0.429945837709531	NA	0.284457535254783	0.201249701421286	0.443747279629642	0.377271066406834
POP7	0.211324865572618	1	0.429945837709531	NA	0.172036783232299	0.130162183104473	0.286329947075784	0.182823574342016	0.229869207997866	0.17531024728465	0.429945837709531	NA	0.139910658733185	0.316864556013646	0.273307117507739	0.265523335116801
LYPLA1	0.211324865572618	1	0.429945837709531	NA	0.142711983584648	0.155113494711003	0.225419193914618	0.18973411857689	0.330207629361862	0.116362305641588	0.429945837709531	NA	0.222454673842109	0.254890568486075	0.293057383439187	0.206312888049925
RPS6KB2	0.211324865572618	1	0.429945837709531	NA	0.0900059774549604	0.0744201296586546	0.153311169750865	0.120350699350751	0.120394682920676	0.125415220398067	0.429945837709531	NA	0.169829310455994	0.200500490623666	0.247623488996307	0.287883862077796
PEX16	0.211324865572618	1	0.429945837709531	NA	0.0493543963198678	0.0392851221036167	0.136858911104704	0.104776227373294	0.10646144259242	0.0582177641152757	0.429945837709531	NA	0.116621988072776	0.2074256335541	0.132827121238716	0.215116204030976
SEPHS2	0.211324865572618	1	0.429945837709531	NA	0.555526277731539	0.135203549733726	0.291198205886567	0.353522944551598	0.495670657622266	0.437664090533381	0.429945837709531	NA	0.416955810136306	0.638481313473212	0.465232302729516	0.406571747255634
SLC25A39	0.211324865572618	1	0.429945837709531	NA	0.619018541599984	0.331010726291186	0.404963556687656	0.330565592934249	0.585525110926386	0.340180473753486	0.429945837709531	NA	0.526397612534012	0.304909241272938	0.378109964658806	0.313474391783661
PYCR1	0.211324865572618	1	0.429945837709531	NA	0.148509852137853	0.0602819406918851	0.189851114835869	0.0651661360084007	0.115581085417005	0.0111761391407504	0.429945837709531	NA	0.141281262602374	0.24127321880767	0.190259011394086	0.293604115560946
NDUFS7	0.211324865572618	1	0.429945837709531	NA	0.123566210694382	0.128879838830933	0.22969799055708	0.206988117570991	0.305615047790121	0.17668086522183	0.429945837709531	NA	0.219440990015244	0.151585944169319	0.218705045053322	0.228325984583378
ECH1	0.211324865572618	1	0.429945837709531	NA	0.278308971644258	0.212640276913555	0.376730699753964	0.297101480029699	0.448598646744019	0.291267292243237	0.429945837709531	NA	0.230649281427636	0.362834069005647	0.48843324198367	0.334566663811942
DESI1	0.211324865572618	1	0.429945837709531	NA	0.291934364037031	0.132687106367306	0.200561378105452	0.144618861979705	0.291938565621138	0.284367003243674	0.429945837709531	NA	0.255455717967366	0.29179349210112	0.282215818483132	0.228492682790775
CTDSPL	0.211324865579681	1	0.421155022977148	NA	0.423888050623889	0.100169915436649	0.226699496470899	0.243063882740975	0.361017262240491	0.335697209677241	0.421155022977148	NA	0.37252731262615	0.279984670477579	0.405829177840941	0.24499711520875
PMVK	0.211324865853748	1	0.262676976736016	NA	0.192618455685101	0.13989041361867	0.310962146984936	0.231796386803019	0.258874770802745	0.245690473428543	0.262676976736016	NA	0.142721268680272	0.199590658566484	0.18907532454436	0.413418173138829
CISD2	0.211324865853748	1	0.262676976736016	NA	0.330076325121678	0.155696845291247	0.398286615712292	0.186031155625448	0.387894486923332	0.226306145369793	0.262676976736016	NA	0.231415019123346	0.424504454244368	0.308299973177378	0.319788265675592
DPM2	0.211324865853748	1	0.262676976736016	NA	0.146759046127618	0.108818643192824	0.232283479407789	0.137423890880677	0.177065850319821	0.11551569477084	0.262676976736016	NA	0.1399224404338	0.170380899225631	0.128735148741105	0.242118093792671
COMTD1	0.211324865853748	1	0.262676976736016	NA	0.319498203520929	0.119853210866118	0.19228411398433	0.225553022082745	0.295619599913777	0.106909270394982	0.262676976736016	NA	0.233323175607721	0.149409940974078	0.174263678927929	0.248975516889072
LMO2	0.211324865853748	1	0.262676976736016	NA	0.302407312774379	0.148457446178343	0.438653632997749	0.178083330198668	0.361798706391387	0.218775819972016	0.262676976736016	NA	0.319522286961696	0.590248363452828	0.361131281067712	0.47207348468738
CRYL1	0.211324865853748	1	0.262676976736016	NA	0.0781496493513166	0.0984047647283701	0.127424913720604	0.0812039133386386	0.215801143238264	0.107017896827193	0.262676976736016	NA	0.0830958181286494	0.316224855449094	0.22152376193729	0.286279057312396
NUPR1	0.211324865853748	1	0.262676976736016	NA	1.25282805357951	0.482067890563417	0.216709018094819	0.174994097239971	1.0532473730016	0.543151015902246	0.262676976736016	NA	0.714790883723186	0.141327855187351	0.301907764318574	0.193090859744714
IMPA2	0.211324865853748	1	0.262676976736016	NA	0.442205568375195	0.2121089252415	0.482879420638222	0.505630689800391	0.426893035555325	0.551198676494092	0.262676976736016	NA	0.37198676027521	0.621491990686477	0.628693211608039	0.470024093888829
GET3	0.211324865853748	1	0.262676976736016	NA	0.156233332681002	0.178018792565815	0.315827257042626	0.151138251514529	0.315118632852142	0.116962878072158	0.262676976736016	NA	0.238640228131817	0.349108933962987	0.237037483133372	0.31390844236725
MYDGF	0.211324865853748	1	0.262676976736016	NA	1.27394944457205	0.532306006580557	0.456099288676037	0.731802522288329	1.06178432255304	0.72611864957684	0.262676976736016	NA	0.867932403725158	0.736959246710551	0.918436535916313	0.200674213791541
MPC2	0.211324865880121	1	0.255279585729432	NA	0.372221223181804	0.264103676971797	0.892249380159589	0.637533467318415	0.648979220033748	0.531284874377612	0.255279585729432	NA	0.656076942828977	0.815307881504857	0.634226793369605	0.550884489923801
PDCL3	0.211324865880121	1	0.255279585729432	NA	0.0452437202711373	0.0484872197470476	0.183870370331571	0.112071972126758	0.134946021661084	0.0804510455117418	0.255279585729432	NA	0.116704811034022	0.168806928355659	0.10580666815407	0.127343578094392
SUCLG1	0.211324865880121	1	0.255279585729432	NA	0.247444540174985	0.17424771650445	0.166922691940771	0.0991849936780808	0.338116102061865	0.271202692686635	0.255279585729432	NA	0.25344336564932	0.276996291626102	0.191664465504347	0.307183071703118
HYAL2	0.211324865880121	1	0.255279585729432	NA	0.106556741664955	0.0573015883299557	0.177648435395832	0.0905266093867982	0.0862466512039746	0.0903983851760725	0.255279585729432	NA	0.0949613396320009	0.369920306542848	0.130276411771039	0.253428944277853
HMGN4	0.211324865880121	1	0.255279585729432	NA	0.187902831027152	0.0880766282732575	0.171800752895337	0.0786622818605543	0.176334961352774	0.136503525125358	0.255279585729432	NA	0.143691416099557	0.184435227390281	0.141433308013816	0.160955656334204
FBXW5	0.211324865880121	1	0.255279585729432	NA	0.143517338339779	0.0460536673834531	0.125931555311036	0.112098403322517	0.162861220928469	0.258461796770842	0.255279585729432	NA	0.119702818002945	0.398649010924334	0.309157724833668	0.2757359497518
MTCH2	0.211324865880121	1	0.255279585729432	NA	0.0825524612011776	0.0786860533504874	0.186193582285966	0.166868997272103	0.209735585886716	0.0855759925199142	0.255279585729432	NA	0.141319589635994	0.333983556063727	0.173261053234691	0.346288873820974
GOSR2	0.211324865880121	1	0.255279585729432	NA	0.0327455886995548	0.0246627716473175	0.158464191396177	0.0549185959048925	0.0461706015763107	0.0268377648728783	0.255279585729432	NA	0.046721692544981	0.227649825072566	0.112675796713213	0.197522635696398
TMEM92	0.211324865880121	1	0.255279585729432	NA	0.349062917723989	0.143273283245201	0.136963993191669	0.175607909997185	0.30950752308226	0.299514928088561	0.255279585729432	NA	0.289057329268429	0.232388768824948	0.246692139133709	0.156030527866248
SELENOK	0.213377896747057	1	0.423548032321434	NA	0.742816084171067	0.148469367747088	0.551849089829068	0.488693951856864	0.928392114394216	0.628064062814876	0.423548032321434	NA	0.759892843146516	0.432127312922659	0.621248590214434	0.411862401243578
HNMT	0.215189474756868	1	0.41475721758905	NA	1.31615640935361	0.328760087396121	0.601061582066973	0.735460845902158	1.00336465553412	0.966752032063013	0.41475721758905	NA	0.857626467350141	0.796477169998056	0.75091076876566	0.425863228785417
BTBD6	0.215571697586791	1	0.0537033619522214	NA	0.159863490672848	0.0534170256099254	0.120874487162919	0.152581806649613	0.16037276208107	0.0155526560385925	0.255279585729432	NA	0.0537033619522214	0.310952131929616	0.145485974093434	0.255285215573861
TRAM1	0.216135847184515	1	0.0217377974121716	NA	0.944588160281582	0.0217377974121716	0.788103958894333	0.667514589697061	0.988967165465509	0.60919635601937	0.929456379071551	NA	0.52375395472826	1.3096548122818	1.04492613712461	1.07104812370259
UBE2W	0.216288913935169	1	0.0164645668089298	NA	0.0893901598024727	0.0164645668089298	0.194225806235489	0.143578647069673	0.124448437543327	0.157978901083874	0.94790240017498	NA	0.156112414258524	0.42739125080869	0.272564610728744	0.362552470558239
LRRC59	0.216677659465281	1	0.148186189737281	NA	0.250913388815485	0.0765101152706149	0.233698920090281	0.185652015086364	0.3178167978498	0.263891739059193	0.255279585729432	NA	0.28335463875285	0.422249274562702	0.288943162786084	0.148186189737281
MPC1	0.216684904420002	1	0.416150641314849	NA	0.455560612307519	0.231633568496146	0.35940159662431	0.287730216321935	0.547775025183742	0.475857156322561	0.416150641314849	NA	0.473106429321247	0.626884855951736	0.603105921584112	0.464145731896609
CD63	0.218307386179314	1	0.447015191997184	NA	1.34287724858712	0.537563262764943	0.638380805903554	0.370813345712453	1.43778136220693	0.4343170118692	0.447015191997184	NA	0.833006784305689	0.506092982896975	0.910221176273685	0.47982868976253
ISG20	0.218335348434169	1	0.553079206453638	NA	0.475631240928461	0.25581577374498	0.606329937778435	0.421281581285343	0.775430402298896	0.290157620826849	0.553079206453638	NA	0.51599653141252	1.21185012161393	0.838194527524663	0.611549464081696
UFD1	0.221375467522157	1	0.152090764956991	NA	0.169278158096283	0.136639228658373	0.263941835133112	0.152918766176202	0.232080300967012	0.258633949682277	0.429945837709531	NA	0.0796593253236441	0.260407375356817	0.257696705379007	0.152090764956991
FAM174C	0.222106873964047	1	0.0912718399270575	NA	0.210896038975106	0.187212568333161	0.244020393892671	0.0912718399270575	0.330273857220559	0.119525483403996	0.421155022977148	NA	0.202850824524756	0.266509558179937	0.304064933243689	0.147809090105783
PSMB3	0.223586411925282	1	0.140163923977835	NA	0.121302171377163	0.186109217920221	0.214572159057289	0.209677702962548	0.445026643060974	0.246439753883251	0.678827618050866	NA	0.348299930501648	0.140163923977835	0.186334282790105	0.257510307773121
MOB1A	0.227492672995126	1	0.0175556259274647	NA	0.128394621371546	0.0175556259274647	0.306427591260478	0.183501435404591	0.358529593626504	0.158960960781158	0.41475721758905	NA	0.175456390813346	0.180263147770065	0.302431563507014	0.182104032234991
ATP5F1E	0.227990748152607	1	0.459116600468001	NA	1.13714973980221	0.876109214153597	0.392464958346563	0.442022216436242	1.7108275059069	0.7587506416602	0.459116600468001	NA	1.08581147038101	0.826318380757446	0.753074896239126	0.393027555993899
CACYBP	0.234042259917137	1	0.609182429244303	NA	0.292255793451397	0.063110645535945	0.410139398314492	0.159429718596947	0.369262482296646	0.163530897892932	0.609182429244303	NA	0.390390192413361	0.637456136964786	0.628018476501167	0.752346742094019
EIF5A	0.234197938562457	1	0.238914934950497	NA	0.623459361990734	0.331868250349097	0.416054387555513	0.146686685690155	0.742579082629056	0.195098084121686	0.426568588085972	NA	0.622525390524307	0.238914934950497	0.367118959738453	0.337578975151496
TMEM219	0.234480145986508	1	0.19804346472912	NA	0.432667765039299	0.43653379695979	0.19804346472912	0.276858944997302	0.686099215835154	0.219308883218868	1.08483096531377	NA	0.557890705931388	0.533641896475911	0.349913622779606	0.494753389577377
GADD45A	0.235110453685588	1	0.328043474584801	NA	1.81984836671583	0.0100487569635519	0.76760910620404	0.62604001145911	0.775912250346751	1.11575034632857	1.17570947571662	NA	0.735119106841458	0.728630794536472	1.00035138032347	0.328043474584801
SEM1	0.235270035409814	1	0.668370007112093	NA	0.26973664938616	0.308533845630357	0.46594513556702	0.438233471293029	1.02620589982749	0.332070958622197	0.668370007112093	NA	0.553636584764451	1.08408810395621	0.614956293082627	0.688864295802934
COPS5	0.237054628664845	1	0.0824889805655891	NA	0.04440220188193	0.0406870393767743	0.304632398526887	0.13667266666861	0.120103646611097	0.10324570087575	0.90485810763074	NA	0.0824889805655891	0.475014644203209	0.276480606091392	0.493691176297868
ATP5PO	0.238738870841715	1	0.231044186580966	NA	0.270908338565014	0.221696064679513	0.334335600351589	0.345596673049985	0.488926549164722	0.241571029415886	0.231044186580966	NA	0.447778141616889	0.287105925885153	0.245249357260715	0.458306753569628
NDUFS5	0.239585437509905	1	0.41167178648379	NA	0.418517992818547	0.454456258682888	0.482275154559678	0.22255694060548	1.08383209077202	0.45871888161616	0.41167178648379	NA	0.761457713221516	0.284240197402686	0.605073005102393	0.251092851177895
GNPNAT1	0.241410018887697	1	0.10050315161996	NA	0.281481006259467	0.0185848396240364	0.10050315161996	0.123731318153482	0.245739723540432	0.249127330289896	0.255279585729432	NA	0.146447628105102	0.204858367651037	0.305304030416898	0.172666088890467
PPP1R11	0.241642504369756	1	0.187672510798995	NA	0.0790797512575464	0.012163751808188	0.113265263250936	0.101998841438747	0.130865826573423	0.157950476985017	0.421155022977148	NA	0.143120645975794	0.286398097177895	0.0721501016244567	0.187672510798995
PSMD4	0.246361725487913	1	0.224968567362574	NA	0.0382838050720951	0.0976504630787848	0.203584867631251	0.115799388772859	0.19075229708314	0.0996257324058395	0.685225423438964	NA	0.14686136341971	0.309878781961517	0.185232688556149	0.224968567362574
VPS28	0.248712774901567	1	0.142242735902974	NA	0.408479448864949	0.289952873409073	0.325759460471425	0.186762605786136	0.668730370183325	0.142242735902974	1.61209724006021	NA	0.39872221793313	0.790942612703835	0.559412399561692	0.606904320559407
MAP1LC3B	0.248780439558065	1	0.754255647710669	NA	0.76971823673296	0.213513944187441	0.177965069860158	0.0830982665984065	0.877793974536615	0.53823708406151	0.754255647710669	NA	0.755920792293644	0.757511760117421	0.197778550476144	0.0432250262795372
TBCB	0.255976144374646	1	0.11322689749344	NA	0.0952802967523913	0.216046278468276	0.11322689749344	0.225638934858283	0.488447678377898	0.23625214880203	0.695643370210086	NA	0.325426187432377	0.405884802604278	0.41967685428127	0.540439822742033
HENMT1	0.257444566701115	1	0.0365861621525285	NA	0.0181313922089537	0.010187234609295	0.105026820726787	0.0365861621525285	0.023271795521005	0.0180698926797593	0.262676976736016	NA	0.0336462563033589	0.158176951626171	0.0742412017278151	0.17617384324167
PSMB1	0.258916057525536	1	0.127331517847845	NA	0.276212058420309	0.307377797992685	0.552494755388515	0.313597431949641	0.782867059175719	0.127331517847845	0.405909943657144	NA	0.532519753517385	0.525910724181545	0.378322426110808	0.336837775153562
ARPC1A	0.259284616049979	1	0.0898865574447953	NA	0.185467353014405	0.190057020539067	0.181212534539442	0.0898865574447953	0.324429511703107	0.198420739446896	0.4316004819787	NA	0.255695532285632	0.548105210172232	0.147759142321098	0.458173438870022
ATP5PD	0.259778687796315	1	0.480655891421108	NA	0.388365800622044	0.265580517990438	0.419667658426738	0.427094071461613	0.597660560460305	0.294465986098111	0.480655891421108	NA	0.384161404755426	0.677519309351282	0.536198454399401	0.439883039521276
IDH1	0.25997162396789	1	0.151596603672134	NA	0.188849841320202	0.0416883450724947	0.131649449437731	0.183355180847936	0.219305902759343	0.106240254503686	0.686880067708132	NA	0.184623954886739	0.457046863042628	0.256731822004011	0.151596603672134
MGST3	0.263578495616325	1	0.529958963802282	NA	0.298657826585145	0.475399587801787	0.310194328231963	0.410787025015695	1.00835489976385	0.909242316435674	0.529958963802282	NA	0.808776934940715	0.487266589393002	0.939756018961812	0.450642294299524
