genes	logFC	logCPM	F	PValue	FDR
ALDH5A1	0.149182716965773	4.3155590210913	2.16223832253931	0.15038023568237	0.199822409001118
S1PR1	-0.419626131538441	0.979650052118738	2.16305545902085	0.150386070502878	0.199822409001118
LA16c-313D11.12	-0.249338395106402	1.38268847398468	2.16083068702842	0.150518025761133	0.199981589549055
EHMT2	0.144565683404245	6.04132940383115	2.16021877399629	0.150564950371455	0.200027779904774
MIF4GD	-0.193276762188592	3.45737469342758	2.15899137702715	0.150678446303022	0.200162396651406
CDK2AP2	-0.189172713565919	6.92747998575646	2.1579883143386	0.150769645005816	0.200267374242284
PRKCB	-0.3732956251205	0.636518157289222	2.14842169927345	0.150834471886319	0.200337308009191
FAM201A	0.191049979608985	2.29189192533485	2.15595807249974	0.150959020637767	0.200486546259136
SDHA	-0.240240880464451	7.31435590036029	2.15567165367186	0.15098259993614	0.200501675133149
HIVEP1	-0.197958632640427	3.57990711293828	2.15438806757456	0.15110163575381	0.200643555556214
CCDC134	-0.125594453230951	4.77092030754642	2.15253538586159	0.151271587103086	0.200853016903379
CDC25B	-0.214740001284646	6.65947336370064	2.15160539271543	0.151357243091943	0.200950529102216
ASCC2	0.142300236811445	6.06691907907475	2.15103447037988	0.151409934937972	0.201004264014249
TRIM47	0.190440462791548	5.36517286790267	2.15042625203104	0.151466224755162	0.2010501184237
ITFG2	0.15368650993211	4.43550232889154	2.15039913589717	0.151468917861731	0.2010501184237
TRMT112	0.184341164999243	7.10293984446239	2.15022566864307	0.151484609450676	0.201054724491575
DCUN1D4	-0.175107239272171	4.15187877495954	2.14998607561614	0.151507185607991	0.201068466476045
USP32	-0.122365280350568	5.30937973246203	2.14942880780034	0.151558277903576	0.201120047575359
ZNF212	0.112748522993292	3.66911246033865	2.14908980550879	0.151590235657773	0.201146230586064
CTD-2514C3.1	-0.405122236447339	0.0937133107337944	2.14926427205725	0.151602600077093	0.201146412925902
NDRG2	0.228323005463858	5.11313043147546	2.14709680714361	0.151773981633783	0.201357562246561
ZNF665	0.274929640330934	-0.541266794653165	2.14623361365399	0.151902336780371	0.201511599256018
ARHGEF19	0.212065545446177	4.95679813486611	2.14226131475821	0.15222246655003	0.201919996550117
ZSCAN23	-0.467266032953897	-0.852664529282184	2.11783574263737	0.152255836716711	0.201947977894591
