genes	logFC	logCPM	F	PValue	FDR	sig
BCAR3	-1.19459458048973	4.11591466818895	16.8596033455774	8.54344753687442e-05	0.00814101847803367	Not Sig
ERRFI1	-1.57353868293105	8.00192139585535	16.7956651762513	8.79054105519107e-05	0.00833094863697945	Not Sig
AC007292.6	2.3780104819016	-0.950841598667629	16.7618800797135	8.90096150853422e-05	0.0083899982046389	Up
TVP23B	-0.806380446901883	5.30816998103627	16.7135349385513	9.11954509041856e-05	0.00854981867132897	Not Sig
FRMD4A	1.0925267756698	3.67553750765933	16.6842147609576	9.24076376567211e-05	0.00861713575111178	Not Sig
LRIG1	1.01114426239808	8.89496270311064	16.6588132796633	9.34570520817251e-05	0.00866863869255916	Not Sig
SMURF1	-0.562902305235862	5.11775716032569	16.6062211194394	9.5686015192395e-05	0.00882842715833325	Not Sig
ZNF652	-0.537310581691392	4.92926498182207	16.5348244588293	9.87981328849024e-05	0.00906758863814173	Not Sig
LINC02303	1.91833425051172	2.86247424910083	16.5108145793654	9.99050949442847e-05	0.0091211782494159	Not Sig
TMEM43	-0.523469226535009	6.111555127064	16.492584531594	0.000100687557754824	0.00914473766733655	Not Sig
LRIG3	1.10175335880539	3.16107426062867	16.466507862173	0.000101886496618928	0.00915168052913315	Not Sig
QTRT1	1.02463535494729	5.81851925365491	16.4651353560132	0.000101935722792448	0.00915168052913315	Not Sig
ATL3	-0.654744166172037	5.12205935513973	16.4549864280871	0.000102402243355654	0.00915168052913315	Not Sig
CDCA7	1.67260261023772	4.56093672836778	16.4158001760768	0.000104226495728001	0.00915168052913315	Not Sig
UPF1	-0.447456581060129	7.00349716438198	16.4148116933937	0.000104265187918865	0.00915168052913315	Not Sig
NIPA1	-0.579515911973925	3.98393190621096	16.4133688932697	0.00010433791581072	0.00915168052913315	Not Sig
URB1	-0.763095619377086	5.84070454406238	16.4111329041751	0.000104437689258946	0.00915168052913315	Not Sig
SPRY4	0.81346628196614	6.69724385926834	16.3243730177991	0.000108590091039154	0.0094679700377038	Not Sig
TTC28	0.884087398999773	5.03971671264943	16.2855800101757	0.00011050295306736	0.00954895473356514	Not Sig
SLC1A3	1.02096251393719	6.26906061078857	16.2833112376919	0.000110614110344085	0.00954895473356514	Not Sig
SEMA3B	-2.97614272341943	7.31747019586737	16.2408427497885	0.000112748850182805	0.00968529285461945	Down
RASSF10	1.31230458833746	4.2703476073036	16.2118713431783	0.000114236585180748	0.00976498809991123	Not Sig
RP11-307C12.12	1.50966401273349	0.0393842428451231	16.1799054878531	0.000116882307329639	0.00994240817177682	Not Sig
PPP1CB	-0.950718384075054	7.16978841683964	16.1499242147815	0.000117460266781618	0.00994306860261097	Not Sig
MCL1	-0.613910903137013	7.68838755875261	16.073697295585	0.000121566521676246	0.0102409517149294	Not Sig
CHMP1B	-0.576214881743345	5.95638822399565	16.0338387875977	0.000123772161698622	0.010366576408824	Not Sig
PER3	2.17104166135546	2.21530998037914	16.0224957538344	0.000124499409371489	0.010366576408824	Up
IFNGR1	-0.819273174854515	5.94864260726773	16.0147805627713	0.000124841211483716	0.010366576408824	Not Sig
AC012123.1	1.20617045436458	1.29878058492829	15.9449427838302	0.000129029002328635	0.0106635438038234	Not Sig
SOWAHC	-1.06189634888682	3.8834322953388	15.9240703994429	0.000130074140710819	0.0106992116307324	Not Sig
RPS26P28	2.4090334115195	-1.10214335572413	15.4715058982459	0.000135165657998181	0.0110658157003394	Up
KCNK1	-1.16360900306821	5.23298152526737	15.8150770841461	0.000136631514836323	0.0111335530640925	Not Sig
CDH6	1.54090556423913	6.11490656449344	15.787553034027	0.000138343787207224	0.0111672527082928	Not Sig
RP11-21L23.2	-1.92631029915572	-0.59610711666424	15.8137097503138	0.000138522538462345	0.0111672527082928	Not Sig
ZNF618	0.92153031282599	5.11970041138819	15.7776406369498	0.000138966271229473	0.0111672527082928	Not Sig
DNAH17	2.1560400565226	-0.546322311796021	15.7726506697439	0.000139966567013933	0.0111960412641696	Up
LIPG	-1.21179629605619	4.93723687801081	15.7073092181201	0.000143464622213405	0.0114234524299423	Not Sig
MREG	-1.15782785958979	3.85293623931284	15.6661486545189	0.00014617036912034	0.0115076855086883	Not Sig
B3GALT1	2.19033587310974	0.799357419360209	15.6142463309256	0.000146820966830724	0.0115076855086883	Up
UBAP1	-0.62299417057035	5.97121227765902	15.6525763722323	0.000147063738451984	0.0115076855086883	Not Sig
SEPTIN10	-0.918603663018151	4.96494421918808	15.6423613981001	0.000147748395791787	0.0115076855086883	Not Sig
MAFG	-0.966376934330638	4.3475536867074	15.6413048082893	0.000147822087048181	0.0115076855086883	Not Sig
CBLB	0.897616009490127	5.65093174178644	15.6116031842611	0.000149821459154554	0.0115986253101206	Not Sig
